OG_name	Emi219	Emi370	Emi374	Emi379	Emihu1	
OG1_5_1690	1	2	1	2	3	
OG1_5_1691	1	2	2	2	2	
OG1_5_1692	2	1	1	3	2	
OG1_5_1693	2	2	2	1	2	
OG1_5_1694	1	3	1	2	2	
OG1_5_1695	2	2	0	3	2	
OG1_5_1696	3	2	0	2	2	
OG1_5_1697	2	2	1	2	2	
OG1_5_1698	1	1	2	3	2	
OG1_5_1699	1	4	1	1	2	
OG1_5_1700	0	2	2	1	4	
OG1_5_1701	1	1	3	1	3	
OG1_5_1702	2	1	3	1	2	
OG1_5_1703	1	5	1	1	1	
OG1_5_1704	1	4	1	1	2	
OG1_5_1705	2	2	3	1	1	
OG1_5_1706	2	4	1	1	1	
OG1_5_1707	1	5	1	1	1	
OG1_5_1708	2	4	2	1	0	
OG1_5_1709	2	2	1	2	2	
OG1_5_1710	1	4	1	2	1	
OG1_5_1711	2	5	1	0	1	
OG1_5_1712	2	2	2	2	1	
OG1_5_1713	1	4	1	2	1	
OG1_5_1714	2	2	2	2	1	
OG1_5_1715	1	4	1	2	1	
OG1_5_1716	1	5	1	1	1	
OG1_5_1717	1	2	2	2	2	
OG1_5_1718	1	2	3	0	3	
OG1_5_1719	1	3	3	1	1	
OG1_5_1720	2	3	2	1	1	
OG1_5_1721	1	5	1	2	0	
OG1_5_1722	2	2	2	2	1	
OG1_5_1723	2	4	1	1	1	
OG1_5_1724	3	4	1	0	1	
OG1_5_1725	3	3	1	1	1	
OG1_5_1726	1	3	2	3	0	
OG1_5_1727	2	3	1	3	0	
OG1_5_1728	1	3	1	3	1	
OG1_5_1729	0	9	0	0	0	
OG1_5_1730	1	5	0	1	2	
OG1_5_1731	2	4	1	1	1	
OG1_5_1732	1	3	2	1	2	
OG1_5_1733	1	3	1	2	2	
OG1_5_1734	2	2	1	2	2	
OG1_5_1735	1	2	2	3	1	
OG1_5_1736	2	2	2	1	2	
OG1_5_1737	2	1	2	2	2	
OG1_5_1738	2	2	2	2	1	
OG1_5_1739	1	2	4	1	1	
OG1_5_1740	2	2	2	2	1	
OG1_5_1741	1	2	3	1	2	
OG1_5_1742	2	1	2	3	1	
OG1_5_1743	1	2	0	5	1	
OG1_5_1744	0	0	0	0	9	
OG1_5_1745	0	9	0	0	0	
OG1_5_1746	1	3	2	2	1	
OG1_5_1747	2	2	1	2	2	
OG1_5_1748	2	2	2	1	2	
OG1_5_1749	3	2	0	2	2	
OG1_5_1750	2	2	2	2	1	
OG1_5_1751	1	3	2	2	1	
OG1_5_1752	2	1	2	2	2	
OG1_5_1753	2	1	2	3	1	
OG1_5_1754	4	1	1	1	2	
OG1_5_1755	3	2	1	2	1	
OG1_5_1756	2	3	1	2	1	
OG1_5_1757	2	2	2	1	2	
OG1_5_1758	2	2	2	1	2	
OG1_5_1759	3	1	2	2	1	
OG1_5_1760	1	3	2	2	1	
OG1_5_1761	2	3	1	2	1	
OG1_5_1762	2	2	2	2	1	
OG1_5_1763	2	2	2	2	1	
OG1_5_1764	2	2	1	2	2	
OG1_5_1765	2	2	1	2	2	
OG1_5_1766	2	2	2	1	2	
OG1_5_1767	2	2	2	1	2	
OG1_5_1768	1	3	2	2	1	
OG1_5_1769	2	2	1	2	2	
OG1_5_1770	2	1	2	2	2	
OG1_5_1771	2	2	2	2	1	
OG1_5_1772	2	2	1	2	2	
OG1_5_1773	2	2	2	1	2	
OG1_5_1774	1	2	2	3	1	
OG1_5_1775	2	1	2	2	2	
OG1_5_1776	2	2	2	2	1	
OG1_5_1777	2	2	2	2	1	
OG1_5_1778	1	2	2	2	2	
OG1_5_1779	1	2	2	2	2	
OG1_5_1780	2	3	2	1	1	
OG1_5_1781	1	2	1	3	2	
OG1_5_1782	3	1	1	1	2	
OG1_5_1783	7	1	0	0	0	
OG1_5_1784	3	2	1	0	2	
OG1_5_1785	2	3	1	1	1	
OG1_5_1786	3	1	1	2	1	
OG1_5_1787	3	4	0	1	0	
OG1_5_1788	3	1	1	1	2	
OG1_5_1789	3	2	1	1	1	
OG1_5_1790	3	2	1	1	1	
OG1_5_1791	2	1	1	1	3	
OG1_5_1792	8	0	0	0	0	
OG1_5_1793	2	2	1	2	1	
OG1_5_1794	3	1	2	1	1	
OG1_5_1795	3	1	0	1	3	
OG1_5_1796	2	3	0	1	2	
OG1_5_1797	2	2	0	1	3	
OG1_5_1798	2	3	0	1	2	
OG1_5_1799	6	1	0	0	1	
OG1_5_1800	3	3	0	1	1	
OG1_5_1801	2	2	2	0	2	
OG1_5_1802	2	3	0	0	3	
OG1_5_1803	4	0	1	1	2	
OG1_5_1804	2	1	2	1	2	
OG1_5_1805	3	2	0	1	2	
OG1_5_1806	2	3	1	1	1	
OG1_5_1807	2	1	1	3	1	
OG1_5_1808	4	1	1	1	1	
OG1_5_1809	2	1	1	1	3	
OG1_5_1810	7	0	1	0	0	
OG1_5_1811	3	3	0	1	1	
OG1_5_1812	2	2	2	1	1	
OG1_5_1813	2	3	1	1	1	
OG1_5_1814	4	1	2	0	1	
OG1_5_1815	4	2	1	0	1	
OG1_5_1816	3	2	1	1	1	
OG1_5_1817	3	1	1	1	2	
OG1_5_1818	2	2	1	2	1	
OG1_5_1819	2	2	1	2	1	
OG1_5_1820	3	1	1	1	2	
OG1_5_1821	2	3	1	0	2	
OG1_5_1822	2	2	1	1	2	
OG1_5_1823	2	1	1	1	3	
OG1_5_1824	2	2	1	1	2	
OG1_5_1825	2	1	2	1	2	
OG1_5_1826	6	1	0	0	1	
OG1_5_1827	3	1	2	2	0	
OG1_5_1828	3	3	1	0	1	
OG1_5_1829	2	2	1	2	1	
OG1_5_1830	2	2	2	1	1	
OG1_5_1831	3	1	1	2	1	
OG1_5_1832	3	2	0	1	2	
OG1_5_1833	2	2	1	1	2	
OG1_5_1834	2	3	1	2	0	
OG1_5_1835	2	3	1	1	1	
OG1_5_1836	2	3	1	1	1	
OG1_5_1837	4	1	1	1	1	
OG1_5_1838	2	2	1	1	2	
OG1_5_1839	3	1	1	1	2	
OG1_5_1840	3	1	1	2	1	
OG1_5_1841	3	1	1	1	2	
OG1_5_1842	2	1	3	1	1	
OG1_5_1843	3	2	1	1	1	
OG1_5_1844	2	2	1	1	2	
OG1_5_1845	3	1	0	1	3	
OG1_5_1846	3	1	2	1	1	
OG1_5_1847	3	1	1	2	1	
OG1_5_1848	4	2	1	0	1	
OG1_5_1849	3	1	2	2	0	
OG1_5_1850	2	2	2	1	1	
OG1_5_1851	3	2	2	1	0	
OG1_5_1852	2	1	1	2	2	
OG1_5_1853	3	2	1	1	1	
OG1_5_1854	2	2	1	2	1	
OG1_5_1855	3	1	1	1	2	
OG1_5_1856	2	2	1	1	2	
OG1_5_1857	3	1	1	1	2	
OG1_5_1858	3	2	0	1	2	
OG1_5_1859	2	3	1	1	1	
OG1_5_1860	2	1	1	1	3	
OG1_5_1861	2	2	1	2	1	
OG1_5_1862	2	2	1	1	2	
OG1_5_1863	2	4	0	1	1	
OG1_5_1864	2	3	1	1	1	
OG1_5_1865	2	3	1	0	2	
OG1_5_1866	2	2	1	1	2	
OG1_5_1867	2	1	1	3	1	
OG1_5_1868	2	3	1	1	1	
OG1_5_1869	2	3	1	1	1	
OG1_5_1870	2	2	1	2	1	
OG1_5_1871	2	1	1	1	3	
OG1_5_1872	2	2	2	1	1	
OG1_5_1873	2	1	1	1	3	
OG1_5_1874	2	2	1	1	2	
OG1_5_1875	3	1	1	1	2	
OG1_5_1876	0	0	1	0	7	
OG1_5_1877	1	1	1	2	3	
OG1_5_1878	0	0	0	0	8	
OG1_5_1879	3	1	0	0	4	
OG1_5_1880	1	1	0	1	5	
OG1_5_1881	0	0	0	0	8	
OG1_5_1882	0	0	0	0	8	
OG1_5_1883	0	0	0	0	8	
OG1_5_1884	1	0	0	0	7	
OG1_5_1885	1	0	0	1	6	
OG1_5_1886	1	4	0	0	3	
OG1_5_1887	2	1	1	0	4	
OG1_5_1888	2	2	0	2	2	
OG1_5_1889	1	1	1	1	4	
OG1_5_1890	2	1	1	2	2	
OG1_5_1891	2	2	0	1	3	
OG1_5_1892	0	0	0	0	8	
OG1_5_1893	1	2	1	1	3	
OG1_5_1894	2	1	1	2	2	
OG1_5_1895	1	2	1	2	2	
OG1_5_1896	1	2	1	1	3	
OG1_5_1897	3	2	1	0	2	
OG1_5_1898	1	3	1	1	2	
OG1_5_1899	0	2	0	0	6	
OG1_5_1900	0	0	0	0	8	
OG1_5_1901	2	1	1	0	4	
OG1_5_1902	1	2	1	2	2	
OG1_5_1903	1	0	1	2	4	
OG1_5_1904	2	0	0	1	5	
OG1_5_1905	1	3	1	1	2	
OG1_5_1906	2	2	1	1	2	
OG1_5_1907	0	0	0	0	8	
OG1_5_1908	1	2	0	1	4	
OG1_5_1909	2	1	0	2	3	
OG1_5_1910	1	2	1	2	2	
OG1_5_1911	1	1	2	1	3	
OG1_5_1912	1	1	1	2	3	
OG1_5_1913	1	2	2	1	2	
OG1_5_1914	0	0	0	0	8	
OG1_5_1915	1	2	1	0	4	
OG1_5_1916	2	1	1	2	2	
OG1_5_1917	1	2	1	0	4	
OG1_5_1918	2	2	2	0	2	
OG1_5_1919	1	1	0	1	5	
OG1_5_1920	2	1	1	0	4	
OG1_5_1921	0	2	0	1	5	
OG1_5_1922	1	4	1	0	2	
OG1_5_1923	1	1	1	1	4	
OG1_5_1924	2	0	3	1	2	
OG1_5_1925	2	1	1	1	3	
OG1_5_1926	1	1	2	1	3	
OG1_5_1927	1	2	2	1	2	
OG1_5_1928	2	2	0	0	4	
OG1_5_1929	2	2	1	1	2	
OG1_5_1930	1	1	0	0	6	
OG1_5_1931	3	2	1	0	2	
OG1_5_1932	0	0	0	0	8	
OG1_5_1933	1	2	1	2	2	
OG1_5_1934	2	4	0	0	2	
OG1_5_1935	1	2	0	0	5	
OG1_5_1936	2	1	1	1	3	
OG1_5_1937	1	1	2	2	2	
OG1_5_1938	0	0	0	0	8	
OG1_5_1939	2	1	1	1	3	
OG1_5_1940	2	2	2	0	2	
OG1_5_1941	2	1	1	1	3	
OG1_5_1942	1	1	1	1	4	
OG1_5_1943	2	1	1	1	3	
OG1_5_1944	1	2	2	1	2	
OG1_5_1945	1	1	3	1	2	
OG1_5_1946	2	2	1	1	2	
OG1_5_1947	1	2	2	1	2	
OG1_5_1948	1	4	0	0	3	
OG1_5_1949	1	1	1	1	4	
OG1_5_1950	1	1	1	3	2	
OG1_5_1951	1	2	1	1	3	
OG1_5_1952	1	1	1	1	4	
OG1_5_1953	2	1	0	2	3	
OG1_5_1954	3	3	0	0	2	
OG1_5_1955	1	2	2	1	2	
OG1_5_1956	3	1	1	1	2	
OG1_5_1957	1	2	1	1	3	
OG1_5_1958	1	4	0	1	2	
OG1_5_1959	1	2	1	2	2	
OG1_5_1960	2	2	0	2	2	
OG1_5_1961	2	2	0	2	2	
OG1_5_1962	1	2	1	2	2	
OG1_5_1963	1	1	1	3	2	
OG1_5_1964	1	1	1	2	3	
OG1_5_1965	1	4	0	1	2	
OG1_5_1966	3	2	1	0	2	
OG1_5_1967	4	0	1	1	2	
OG1_5_1968	2	2	1	1	2	
OG1_5_1969	1	1	2	2	2	
OG1_5_1970	1	1	2	2	2	
OG1_5_1971	1	1	1	1	4	
OG1_5_1972	1	5	0	0	2	
OG1_5_1973	2	3	1	0	2	
OG1_5_1974	1	1	1	2	3	
OG1_5_1975	2	2	0	2	2	
OG1_5_1976	2	1	2	1	2	
OG1_5_1977	1	1	1	2	3	
OG1_5_1978	1	3	1	1	2	
OG1_5_1979	1	2	2	1	2	
OG1_5_1980	1	2	1	2	2	
OG1_5_1981	2	1	1	2	2	
OG1_5_1982	2	2	1	1	2	
OG1_5_1983	2	3	0	1	2	
OG1_5_1984	1	2	2	1	2	
OG1_5_1985	1	3	1	0	3	
OG1_5_1986	2	2	2	0	2	
OG1_5_1987	1	2	1	2	2	
OG1_5_1988	2	1	1	1	3	
OG1_5_1989	1	1	1	2	3	
OG1_5_1990	0	3	1	1	3	
OG1_5_1991	2	1	2	1	2	
OG1_5_1992	1	1	1	1	4	
OG1_5_1993	1	2	2	1	2	
OG1_5_1994	2	2	1	1	2	
OG1_5_1995	2	2	1	1	2	
OG1_5_1996	1	3	1	1	2	
OG1_5_1997	2	1	1	2	2	
OG1_5_1998	1	3	1	1	2	
OG1_5_1999	1	2	2	1	2	
OG1_5_2000	2	2	1	1	2	
OG1_5_2001	1	1	1	2	3	
OG1_5_2002	1	2	1	2	2	
OG1_5_2003	1	3	1	1	2	
OG1_5_2004	2	3	1	2	0	
OG1_5_2005	3	2	1	1	1	
OG1_5_2006	1	1	2	1	3	
OG1_5_2007	2	5	0	0	1	
OG1_5_2008	2	2	1	1	2	
OG1_5_2009	0	7	1	0	0	
OG1_5_2010	2	3	1	1	1	
OG1_5_2011	2	2	1	1	2	
OG1_5_2012	1	3	0	2	2	
OG1_5_2013	1	4	1	1	1	
OG1_5_2014	1	5	1	0	1	
OG1_5_2015	1	3	2	1	1	
OG1_5_2016	2	3	0	2	1	
OG1_5_2017	1	3	2	2	0	
OG1_5_2018	1	2	1	2	2	
OG1_5_2019	1	2	2	2	1	
OG1_5_2020	0	8	0	0	0	
OG1_5_2021	1	5	1	0	1	
OG1_5_2022	1	4	0	2	1	
OG1_5_2023	1	4	1	1	1	
OG1_5_2024	0	5	1	1	1	
OG1_5_2025	2	2	1	2	1	
OG1_5_2026	0	8	0	0	0	
OG1_5_2027	1	3	0	2	2	
OG1_5_2028	1	4	1	1	1	
OG1_5_2029	1	4	1	0	2	
OG1_5_2030	2	3	1	1	1	
OG1_5_2031	1	2	2	2	1	
OG1_5_2032	3	5	0	0	0	
OG1_5_2033	2	4	1	0	1	
OG1_5_2034	1	2	1	3	1	
OG1_5_2035	1	3	2	1	1	
OG1_5_2036	1	4	2	0	1	
OG1_5_2037	1	2	1	2	2	
OG1_5_2038	1	3	2	1	1	
OG1_5_2039	1	3	2	2	0	
OG1_5_2040	1	2	3	1	1	
OG1_5_2041	3	3	1	1	0	
OG1_5_2042	1	2	3	1	1	
OG1_5_2043	1	3	1	2	1	
OG1_5_2044	1	4	1	1	1	
OG1_5_2045	1	3	1	2	1	
OG1_5_2046	2	2	1	1	2	
OG1_5_2047	2	3	1	1	1	
OG1_5_2048	1	2	2	2	1	
OG1_5_2049	2	2	2	1	1	
OG1_5_2050	0	1	2	4	1	
OG1_5_2051	1	2	2	2	1	
OG1_5_2052	2	1	2	1	2	
OG1_5_2053	2	1	1	3	1	
OG1_5_2054	2	0	2	3	1	
OG1_5_2055	3	1	1	2	1	
OG1_5_2056	2	1	1	3	1	
OG1_5_2057	1	1	1	3	2	
OG1_5_2058	1	1	1	2	3	
OG1_5_2059	2	2	1	2	1	
OG1_5_2060	1	2	2	2	1	
OG1_5_2061	2	2	1	1	2	
OG1_5_2062	1	3	1	1	2	
OG1_5_2063	2	2	1	2	1	
OG1_5_2064	2	3	1	1	1	
OG1_5_2065	3	1	1	2	1	
OG1_5_2066	1	1	2	3	1	
OG1_5_2067	3	0	1	0	4	
OG1_5_2068	2	1	1	2	2	
OG1_5_2069	2	2	1	2	1	
OG1_5_2070	1	2	2	1	2	
OG1_5_2071	2	2	1	1	2	
OG1_5_2072	2	2	2	1	1	
OG1_5_2073	2	2	2	1	1	
OG1_5_2074	1	1	2	2	2	
OG1_5_2075	3	2	1	1	1	
OG1_5_2076	2	2	1	1	2	
OG1_5_2077	1	2	1	2	2	
OG1_5_2078	3	1	2	0	2	
OG1_5_2079	3	2	1	1	1	
OG1_5_2080	2	2	2	1	1	
OG1_5_2081	2	2	0	2	2	
OG1_5_2082	2	1	2	1	2	
OG1_5_2083	2	1	2	2	1	
OG1_5_2084	1	3	2	1	1	
OG1_5_2085	2	2	1	2	1	
OG1_5_2086	3	3	1	0	1	
OG1_5_2087	2	2	2	1	1	
OG1_5_2088	2	1	1	2	2	
OG1_5_2089	1	2	2	2	1	
OG1_5_2090	2	3	2	0	1	
OG1_5_2091	2	1	1	2	2	
OG1_5_2092	2	1	2	2	1	
OG1_5_2093	2	1	2	2	1	
OG1_5_2094	3	1	1	1	2	
OG1_5_2095	3	2	1	1	1	
OG1_5_2096	2	2	1	2	1	
OG1_5_2097	2	2	1	2	1	
OG1_5_2098	2	2	1	1	2	
OG1_5_2099	2	2	1	1	2	
OG1_5_2100	2	2	1	1	2	
OG1_5_2101	1	1	2	2	2	
OG1_5_2102	2	1	1	3	1	
OG1_5_2103	4	1	1	1	1	
OG1_5_2104	1	2	1	2	2	
OG1_5_2105	2	1	2	2	1	
OG1_5_2106	1	2	2	1	2	
OG1_5_2107	1	0	1	0	6	
OG1_5_2108	3	2	1	1	1	
OG1_5_2109	1	2	1	2	2	
OG1_5_2110	1	2	2	1	2	
OG1_5_2111	1	3	1	1	2	
OG1_5_2112	1	2	2	2	1	
OG1_5_2113	1	2	1	2	2	
OG1_5_2114	2	2	1	1	2	
OG1_5_2115	1	2	2	1	2	
OG1_5_2116	2	4	1	0	1	
OG1_5_2117	2	1	2	2	1	
OG1_5_2118	1	2	2	1	2	
OG1_5_2119	1	2	2	2	1	
OG1_5_2120	1	2	2	1	2	
OG1_5_2121	2	2	1	3	0	
OG1_5_2122	2	1	2	2	1	
OG1_5_2123	2	2	1	2	1	
OG1_5_2124	1	2	2	2	1	
OG1_5_2125	2	2	2	1	1	
OG1_5_2126	1	1	2	2	2	
OG1_5_2127	3	2	1	1	1	
OG1_5_2128	2	2	1	2	1	
OG1_5_2129	2	1	1	2	2	
OG1_5_2130	1	1	2	2	2	
OG1_5_2131	2	2	2	1	1	
OG1_5_2132	2	1	2	1	2	
OG1_5_2133	1	2	2	2	1	
OG1_5_2134	1	2	1	3	1	
OG1_5_2135	1	2	2	1	2	
OG1_5_2136	1	3	1	2	1	
OG1_5_2137	2	1	2	2	1	
OG1_5_2138	1	1	2	1	3	
OG1_5_2139	1	2	1	2	2	
OG1_5_2140	1	1	3	3	0	
OG1_5_2141	2	2	1	1	1	
OG1_5_2142	2	2	1	1	1	
OG1_5_2143	3	1	1	1	1	
OG1_5_2144	2	2	1	1	1	
OG1_5_2145	2	2	2	1	0	
OG1_5_2146	3	1	1	1	1	
OG1_5_2147	2	1	0	2	2	
OG1_5_2148	7	0	0	0	0	
OG1_5_2149	3	2	1	0	1	
OG1_5_2150	2	1	1	1	2	
OG1_5_2151	3	1	1	1	1	
OG1_5_2152	6	1	0	0	0	
OG1_5_2153	2	2	0	2	1	
OG1_5_2154	3	1	1	1	1	
OG1_5_2155	2	2	1	0	2	
OG1_5_2156	3	2	0	0	2	
OG1_5_2157	4	1	0	0	2	
OG1_5_2158	2	1	1	1	2	
OG1_5_2159	2	1	1	1	2	
OG1_5_2160	3	1	1	1	1	
OG1_5_2161	2	2	1	1	1	
OG1_5_2162	5	0	0	0	2	
OG1_5_2163	3	2	1	1	0	
OG1_5_2164	2	1	1	1	2	
OG1_5_2165	3	1	0	1	2	
OG1_5_2166	2	1	2	1	1	
OG1_5_2167	2	2	1	1	1	
OG1_5_2168	3	1	1	1	1	
OG1_5_2169	3	3	0	0	1	
OG1_5_2170	3	1	1	1	1	
OG1_5_2171	2	1	1	1	2	
OG1_5_2172	3	1	1	1	1	
OG1_5_2173	3	1	0	2	1	
OG1_5_2174	2	1	1	1	2	
OG1_5_2175	2	2	1	1	1	
OG1_5_2176	3	1	0	0	3	
OG1_5_2177	2	2	1	1	1	
OG1_5_2178	2	2	1	1	1	
OG1_5_2179	4	2	1	0	0	
OG1_5_2180	3	1	1	1	1	
OG1_5_2181	2	2	0	1	2	
OG1_5_2182	3	2	1	1	0	
OG1_5_2183	2	2	1	1	1	
OG1_5_2184	4	1	1	1	0	
OG1_5_2185	2	1	1	1	2	
OG1_5_2186	3	1	0	0	3	
OG1_5_2187	3	1	0	2	1	
OG1_5_2188	4	1	1	0	1	
OG1_5_2189	2	2	1	1	1	
OG1_5_2190	2	2	1	1	1	
OG1_5_2191	2	2	1	1	1	
OG1_5_2192	3	1	1	1	1	
OG1_5_2193	3	1	1	1	1	
OG1_5_2194	3	1	1	1	1	
OG1_5_2195	3	1	1	1	1	
OG1_5_2196	2	1	1	0	3	
OG1_5_2197	3	1	1	1	1	
OG1_5_2198	2	2	1	1	1	
OG1_5_2199	2	2	1	1	1	
OG1_5_2200	3	2	1	1	0	
OG1_5_2201	2	1	1	1	2	
OG1_5_2202	2	1	2	2	0	
OG1_5_2203	3	1	1	1	1	
OG1_5_2204	2	2	1	1	1	
OG1_5_2205	2	2	2	0	1	
OG1_5_2206	3	1	0	1	2	
OG1_5_2207	2	0	1	1	3	
OG1_5_2208	2	1	1	1	2	
OG1_5_2209	3	2	0	1	1	
OG1_5_2210	2	1	1	1	2	
OG1_5_2211	2	1	0	1	3	
OG1_5_2212	2	1	1	1	2	
OG1_5_2213	3	2	1	1	0	
OG1_5_2214	3	1	0	1	2	
OG1_5_2215	3	1	1	1	1	
OG1_5_2216	4	1	0	1	1	
OG1_5_2217	2	1	1	1	2	
OG1_5_2218	3	1	2	1	0	
OG1_5_2219	3	1	1	1	1	
OG1_5_2220	3	1	1	1	1	
OG1_5_2221	2	1	1	1	2	
OG1_5_2222	2	2	1	1	1	
OG1_5_2223	2	2	1	1	1	
OG1_5_2224	2	0	1	1	3	
OG1_5_2225	2	2	1	1	1	
OG1_5_2226	2	1	1	1	2	
OG1_5_2227	2	1	1	1	2	
OG1_5_2228	2	2	1	1	1	
OG1_5_2229	3	1	1	1	1	
OG1_5_2230	4	2	0	0	1	
OG1_5_2231	2	1	1	2	1	
OG1_5_2232	3	1	2	1	0	
OG1_5_2233	2	1	1	1	2	
OG1_5_2234	2	2	0	2	1	
OG1_5_2235	2	2	1	2	0	
OG1_5_2236	2	1	2	1	1	
OG1_5_2237	2	1	1	1	2	
OG1_5_2238	2	1	1	2	1	
OG1_5_2239	2	1	2	1	1	
OG1_5_2240	2	1	1	1	2	
OG1_5_2241	3	3	0	0	1	
OG1_5_2242	2	1	2	1	1	
OG1_5_2243	2	2	1	1	1	
OG1_5_2244	3	1	1	1	1	
OG1_5_2245	2	2	1	1	1	
OG1_5_2246	2	1	1	1	2	
OG1_5_2247	2	2	1	1	1	
OG1_5_2248	2	2	1	1	1	
OG1_5_2249	2	1	2	1	1	
OG1_5_2250	2	1	1	1	2	
OG1_5_2251	2	2	1	1	1	
OG1_5_2252	2	1	1	0	3	
OG1_5_2253	2	2	0	1	2	
OG1_5_2254	2	1	1	2	1	
OG1_5_2255	3	1	0	1	2	
OG1_5_2256	5	0	1	1	0	
OG1_5_2257	2	1	1	1	2	
OG1_5_2258	2	1	1	1	2	
OG1_5_2259	2	0	0	1	4	
OG1_5_2260	2	1	1	1	2	
OG1_5_2261	2	1	1	1	2	
OG1_5_2262	2	0	1	1	3	
OG1_5_2263	2	1	1	1	2	
OG1_5_2264	2	3	1	0	1	
OG1_5_2265	2	2	1	1	1	
OG1_5_2266	2	1	1	1	2	
OG1_5_2267	3	2	1	1	0	
OG1_5_2268	4	2	0	0	1	
OG1_5_2269	2	3	1	0	1	
OG1_5_2270	2	2	0	1	2	
OG1_5_2271	3	1	0	1	2	
OG1_5_2272	2	1	1	1	2	
OG1_5_2273	2	2	1	1	1	
OG1_5_2274	2	3	0	1	1	
OG1_5_2275	2	1	1	2	1	
OG1_5_2276	2	1	2	1	1	
OG1_5_2277	3	1	1	1	1	
OG1_5_2278	2	1	1	1	2	
OG1_5_2279	3	2	0	0	2	
OG1_5_2280	2	1	0	2	2	
OG1_5_2281	3	1	0	1	2	
OG1_5_2282	2	2	1	1	1	
OG1_5_2283	2	1	1	1	2	
OG1_5_2284	2	2	2	0	1	
OG1_5_2285	2	1	0	3	1	
OG1_5_2286	2	2	1	1	1	
OG1_5_2287	2	1	1	2	1	
OG1_5_2288	2	2	1	1	1	
OG1_5_2289	3	1	1	1	1	
OG1_5_2290	2	1	1	1	2	
OG1_5_2291	2	1	1	2	1	
OG1_5_2292	2	2	1	1	1	
OG1_5_2293	2	1	1	1	2	
OG1_5_2294	2	1	1	1	2	
OG1_5_2295	2	1	1	1	2	
OG1_5_2296	2	2	1	0	2	
OG1_5_2297	2	2	1	1	1	
OG1_5_2298	2	2	0	0	3	
OG1_5_2299	1	1	1	1	3	
OG1_5_2300	0	0	0	0	7	
OG1_5_2301	2	2	0	0	3	
OG1_5_2302	1	1	1	1	3	
OG1_5_2303	2	2	0	0	3	
OG1_5_2304	1	1	1	1	3	
OG1_5_2305	1	2	1	1	2	
OG1_5_2306	1	1	0	1	4	
OG1_5_2307	2	1	2	0	2	
OG1_5_2308	1	1	2	1	2	
OG1_5_2309	0	0	0	0	7	
OG1_5_2310	1	2	1	1	2	
OG1_5_2311	1	1	1	1	3	
OG1_5_2312	1	1	1	1	3	
OG1_5_2313	0	0	0	0	7	
OG1_5_2314	1	2	0	1	3	
OG1_5_2315	0	0	0	0	7	
OG1_5_2316	2	1	1	1	2	
OG1_5_2317	1	1	1	2	2	
OG1_5_2318	0	0	1	0	6	
OG1_5_2319	1	1	2	1	2	
OG1_5_2320	1	2	1	1	2	
OG1_5_2321	2	0	2	1	2	
OG1_5_2322	2	1	1	1	2	
OG1_5_2323	2	2	0	1	2	
OG1_5_2324	0	1	2	1	3	
OG1_5_2325	1	0	1	0	5	
OG1_5_2326	1	2	1	1	2	
OG1_5_2327	1	1	1	1	3	
OG1_5_2328	0	0	0	0	7	
OG1_5_2329	1	2	1	1	2	
OG1_5_2330	1	1	1	1	3	
OG1_5_2331	1	1	2	1	2	
OG1_5_2332	1	0	0	0	6	
OG1_5_2333	1	2	1	1	2	
OG1_5_2334	2	2	0	0	3	
OG1_5_2335	0	2	2	1	2	
OG1_5_2336	1	1	1	1	3	
OG1_5_2337	0	0	0	0	7	
OG1_5_2338	1	1	0	2	3	
OG1_5_2339	0	0	0	0	7	
OG1_5_2340	1	1	1	1	3	
OG1_5_2341	1	2	1	1	2	
OG1_5_2342	1	1	1	1	3	
OG1_5_2343	2	1	0	0	4	
OG1_5_2344	1	2	1	1	2	
OG1_5_2345	1	1	1	1	3	
OG1_5_2346	1	1	1	1	3	
OG1_5_2347	1	1	2	0	3	
OG1_5_2348	1	2	1	1	2	
OG1_5_2349	1	1	1	1	3	
OG1_5_2350	1	1	1	1	3	
OG1_5_2351	2	1	1	1	2	
OG1_5_2352	1	1	0	0	5	
OG1_5_2353	1	1	1	1	3	
OG1_5_2354	1	1	1	1	3	
OG1_5_2355	1	2	1	1	2	
OG1_5_2356	0	0	0	0	7	
OG1_5_2357	1	1	1	1	3	
OG1_5_2358	1	1	1	1	3	
OG1_5_2359	1	1	1	1	3	
OG1_5_2360	1	1	2	1	2	
OG1_5_2361	1	1	2	1	2	
OG1_5_2362	1	2	1	1	2	
OG1_5_2363	1	1	2	0	3	
OG1_5_2364	1	1	1	2	2	
OG1_5_2365	2	2	0	0	3	
OG1_5_2366	1	1	1	2	2	
OG1_5_2367	1	2	1	1	2	
OG1_5_2368	1	1	0	1	4	
OG1_5_2369	0	0	0	0	7	
OG1_5_2370	1	1	1	0	4	
OG1_5_2371	1	2	1	1	2	
OG1_5_2372	1	1	1	1	3	
OG1_5_2373	0	2	1	0	4	
OG1_5_2374	1	2	0	1	3	
OG1_5_2375	1	2	1	1	2	
OG1_5_2376	1	0	0	0	6	
OG1_5_2377	1	2	1	1	2	
OG1_5_2378	2	2	0	1	2	
OG1_5_2379	1	1	1	1	3	
OG1_5_2380	1	2	0	2	2	
OG1_5_2381	1	1	2	1	2	
OG1_5_2382	1	1	1	2	2	
OG1_5_2383	0	2	2	0	3	
OG1_5_2384	1	2	1	1	2	
OG1_5_2385	1	2	1	1	2	
OG1_5_2386	1	2	1	1	2	
OG1_5_2387	1	2	1	1	2	
